Author_id,Isbn
8893,0020446500
8681,0736401954
6453,0380731398
6821,0435905554
0,031242258X
47,0740713957
10161,0609601032
4459,0760700761
1060,0786882506
9119,1880985020
4184,0871566230
7075,0807014133
2427,0868614726
0,0060924926
0,0394752910
7794,0679734406
7922,0679451145
10216,0385298293
3829,0684852756
5818,0671892614
8076,0525934197
239,0440486971
4105,0440401038
4177,0763611999
4480,0515128872
8765,0671000721
0,0316460842
7880,0439162521
1447,0809232057
2720,0590406205
500,0590213113
2529,0688046266
5290,0446522570
8560,0151006040
8603,0060955694
6633,0763615676
10887,0152018255
6736,1564020703
4620,0375810838
9067,0688106390
3935,0761121323
1419,0023376627
2307,0062734547
5899,0060931213
4156,0517093650
3616,0307020460
2767,0440412234
0,0064402053
903,0425095517
7757,0451163443
5281,014017737X
1009,0449130320
7677,0671041444
3447,1573061565
3663,1566473209
6650,0440952522
2240,188712876X
4685,0590981811
9498,0553274422
6517,0064403319
2966,0380818973
8443,0440409683
2965,1573229628
7911,1888363363
5443,0525936327
10038,0890876797
778,0201626705
4301,0671204971
6942,0440322049
8854,0140328696
7448,0156028778
10104,0916291456
0,0375826688
0,0743244427
6850,0910043590
4358,0451196856
1679,0395304482
4833,0590630954
2816,0899198546
9838,0201107120
9773,0812521021
9430,0446351709
10452,0140390316
3728,0786704608
2130,0684853779
2057,0889104999
3427,1555913458
7765,0316548189
933,0385468628
9861,0385336780
7351,0399238794
556,0374529035
2281,0385507836
7359,0060953225
8854,0553151657
8854,0553150979
4025,1578400619
5067,1578401860
3189,1578400600
1413,0385315511
5298,0877845824
2330,0813511690
0,0385471432
4215,067973743X
10636,1574780255
0,0679769781
10501,0525938850
8854,0880291230
3477,0440226198
8854,0140055770
2724,0394743180
496,0449912744
7056,1551667215
992,0064402371
2274,0671521012
366,0671871390
7503,0399233881
3684,0307122379
5455,067187893X
7843,067943979X
1654,1559720093
0,1573420387
10611,0394849558
10336,0375502025
4240,1566911605
0,0451199634
9820,0441007368
6835,1573241180
9878,0743225961
8089,0312161271
4693,1890132322
2099,0805002545
0,0452265169
4517,0962307203
10407,0374413312
8891,0449218228
5318,1885167504
0,0711919518
7351,0399238786
4698,0307021742
8199,030701021X
3159,0307001040
6638,0307001342
10692,0307030717
2492,0307302024
8,0717288234
9945,0689804520
10123,0439213614
10410,0439381282
8831,0816714584
8990,0590341952
10124,0448343606
6747,0590334271
3902,0394851455
9818,0590689908
5007,0590738720
9835,0590464639
4342,0590411853
774,0394840704
6246,0307020908
483,0307988384
2198,0307010309
1519,0307002101
2198,0307010945
9290,0307601900
8797,0307001369
8797,0307301400
5320,0307010856
2096,0152420371
2756,088138044X
10492,0141309199
7034,0425153061
4415,0446674249
10042,0440400597
8827,188521135X
3358,0865476268
3438,0140274782
446,0156717204
6789,0307960374
3902,0394837037
3525,0380017199
9285,1573060194
3741,0618164723
2632,1400045088
4027,081120068X
8190,0380707799
8923,0061096164
6929,1558538445
6823,0879236671
10697,0312954468
4336,0965574911
9982,0394889568
1619,0064430677
3730,0689304374
4977,0964335905
9779,0060812451
420,0738861618
7923,0312167989
9317,0824813928
9840,0679781277
3180,0865470545
6752,0345440145
7898,0026098407
9950,0060167688
0,0689846258
8816,0060812508
0,0066211662
9123,1401300014
10120,1561633259
0,055328942X
3745,0425167054
3152,0140083049
2252,0767900316
0,0684863871
7338,0836236637
0,0316597058
9239,0312922728
1317,1551520559
903,0425103285
10287,0553342762
7408,0553574086
0,0553287575
8348,0970159404
4294,0757300618
7911,0445205377
3551,0446610798
0,0307986241
3553,0446611328
0,0761125493
4429,1931686408
7143,039923392X
5030,0967418305
2629,1566471575
2841,0816704317
4241,1556114753
573,0449908453
5653,0553568779
4427,0061097489
5206,0440221048
6995,0345394267
0,0385420951
10832,0836261313
5582,0449909360
1614,0892965711
8774,0679429883
4179,0762102519
10265,0385242395
5569,0671003364
5653,0380714868
5653,0380711877
10744,0345375351
8518,0812568672
2955,0446515868
5658,0446523186
4421,0553140175
2788,0786860472
8338,0671694170
5189,0399132066
7570,0070590826
10475,0312983603
10089,0553106341
7544,0399144927
1383,0399143807
8774,0345404785
5653,0425158608
9756,0380728168
6584,0515121282
1835,068480297X
9056,0399139710
9249,0375704892
1743,0671875817
0,0553575260
2923,0553092650
5653,0385468520
6790,0892965835
9894,0553264680
9249,0451191951
8774,0679429891
10787,0061009881
4476,0316693863
573,0449224392
2206,0553575945
9486,0451184726
801,0440237513
5998,0375709045
0,0345389409
0,0066210690
0,0743201957
10387,0425160920
2876,0451404270
4944,0425173305
6532,0451409485
4309,0399145850
3568,0151003580
8410,037571412X
7314,0446667900
7899,0805056645
4447,0786881011
3215,0380730820
9695,0821765957
9330,0446604232
980,0060914289
6509,0345366395
3332,0805208488
0,0517084791
9307,0312253974
413,0517702134
6164,0312169345
1945,0684837765
6514,0807070971
5230,0020447019
6839,0060916559
9486,0525939695
9778,0312264143
2199,0446527912
4415,0679762051
5893,0553578774
6966,0380790432
2528,0553581481
8536,0553571702
4526,0061044393
0,0446403237
6769,0446604062
3746,0399146245
7325,0679753117
4835,0671708104
4835,0671898744
4835,0671898752
4835,0671695843
4835,0671708120
5292,0449223132
0,0373710240
1119,0373710194
0,0373217250
7634,037371033X
9242,0373709331
1153,0373709870
6849,0373217242
0,0373471599
98,0425067858
6070,0671036602
9528,0553560980
9263,0756401518
98,0425174727
2082,0740721984
399,0061319481
9829,0446526681
5504,0312875568
0,0886779561
0,0345361326
7773,0312971958
7773,0312970978
0,1582340978
5918,0789480646
8678,0553276069
0,0451209850
7773,0312968329
4924,0740723227
8126,0836282868
0,0140280898
3010,0060084022
557,0380784491
1247,0790009072
1277,0140238530
9626,1878067125
10378,014025644X
6291,1582343187
10737,0553247468
7773,0312966695
8126,0836268237
4590,140004832X
0,0812514300
9055,0061057878
6169,0515081574
6164,0553581112
4495,1567312292
1025,0380806355
4476,0446611085
8126,0740704567
6164,0553581058
7773,0515075019
4742,0345443128
6064,0872863654
7773,0425144690
9710,0908652658
9710,0908569734
2082,0740728946
8130,0393325172
5564,1892514877
10070,0140119507
10070,0140299939
10070,0140092862
10070,0140081518
2283,1841954608
8629,0909486727
2058,0684856328
275,0312313810
8067,0824817060
5579,0375414290
6861,0340401079
5292,0394537602
8401,0806518561
3581,006051406X
0,0375502971
0,0670825212
8205,0618219153
12,0892131012
4443,0679722769
557,0380780879
8413,0786709324
5494,0060503467
4117,140004538X
7310,0618246940
7935,1570089949
6254,0932379435
9906,0066212901
6623,1558171665
6169,0380728257
10067,0141002166
10000,0792265289
7954,0156006898
5706,1570629137
5723,0312252854
4120,0312287984
7773,0312966717
7773,0312964285
7773,0312969902
7773,0312966059
1137,1563335506
0,0684850400
2070,1575663783
915,0316107093
2925,0395836220
350,0743422287
525,0380842939
1834,0061093084
1834,0061099015
9486,0451197399
3042,0889104646
10846,0152050167
2812,0151003130
2549,0312978863
4059,0525946578
6094,0312282664
10289,0380732343
4655,0670031909
0,0380978415
0,055356773X
10846,0790004062
0,076271235X
3910,0679750533
2796,038000741X
10359,0553251481
2796,0345326490
9767,0451179285
3213,014003613X
1263,0002712172
9795,0140099271
6164,0553577808
1401,0812561864
10847,0790000458
0,1565120507
5366,0060936150
6300,0399149562
4182,0312966849
2655,0751501220
6302,0684853043
231,0688021174
4604,0718146298
7803,0946487758
6278,0446344672
7773,0425143538
10011,0743457471
7773,0515077003
0,0515075345
7773,0312966709
4732,0802135161
7773,0312973144
7773,0515076279
7773,0515078514
7773,0515075078
7773,0515085928
557,0380780860
10898,0060093595
2373,0449004279
10456,0684844826
9722,0061052582
3871,0802133525
0,0880299193
9603,0743243412
4056,0316365521
7017,0684872536
54,0743411943
5480,0789305186
7773,0515076066
8678,0553261096
0,0812574745
1750,0380816547
3724,0316137251
0,0151003378
10142,0060002433
7331,0887300405
2445,0312042779
0,0451182979
477,0142000892
0,0553575295
693,0679729771
2148,0066212545
4894,0312119313
8987,0345430948
0,0553575287
7631,0394735307
9444,0060394366
473,1565123352
6676,0375505172
8687,0312282060
3465,0971263906
5366,0684831376
10660,0385495420
6169,0451186346
693,0394747232
7293,0966086503
1834,0061092002
5339,0451206002
8678,0553234978
1750,0684810972
1750,0312951469
0,0898866065
10809,0140043519
4314,0451165624
8424,1850514496
10341,0312969880
1136,1892327988
8232,0066214440
1750,0671881884
0,0312273126
0,0553575279
8751,0966941411
2203,0394741919
6113,055358281X
5366,0066211239
3860,0441363946
6396,0671042297
0,0380978407
808,0553109243
10390,0618012710
6094,0312282621
895,0374129851
115,1569471568
0,0060958111
1993,0312966679
1993,0312963238
3811,0375709118
0,1558746927
8342,0679441239
6481,0345438817
4807,0312198493
0,0553261940
0,0553261568
3288,0553258125
3288,055325295X
3288,0553251309
3288,0553247166
3808,055325944X
0,0671682849
0,067164257X
10469,0671656570
436,0671640453
9161,0440202558
9161,0440202515
6826,0060090383
5270,0425135020
1306,0871138190
9539,006103004X
4476,0446600458
5281,055327824X
1540,0553211765
8064,0451403754
2445,0553107240
10737,0517574985
1300,0836221443
2731,0312861230
7868,0399142401
2669,0684872706
2298,0310231876
4780,0684871262
4780,0451188489
7832,0970816308
9161,0312063571
0,0070064512
3916,0385499825
6957,0722536305
0,0836270320
2301,1560438487
7475,1565075315
8289,0385315724
7561,0761517049
2109,0739400614
4294,1558746625
4294,1558744592
9900,0670032379
8075,0425186326
2336,0446610674
6658,0440224594
8835,0553066684
7101,0739417991
4358,0670878847
4196,0688160344
8064,0060193751
5951,0446516953
0,0375412336
4209,0553288105
4209,0586025944
4209,0586062009
2129,055326981X
7910,0946626820
305,0375755365
9710,1869414365
4301,0684818442
9275,0890876517
5758,0380766558
10145,0310217601
7904,0803289065
5147,0805401725
9568,0708942008
4490,0310243882
5981,0764220330
5466,0380812061
9405,0890876789
7082,0836246047
2881,0805210288
8915,0062512234
3797,0803298188
3225,082177462X
1386,0140149902
5261,0385334060
3544,039914983X
8007,0743230191
0,0679767185
2155,0060925582
10262,037570177X
213,0380714647
8184,0765305569
7795,0811831620
7268,0886776430
0,0553564935
7001,0743422937
0,0345338715
9446,0435909592
10810,0385413017
2152,0345403959
8621,0553285246
6803,0394178637
5141,0380718839
8567,9974560004
0,0679740074
0,0786648287
468,0679727124
0,015640057X
735,0140309594
6995,0451205235
0,0804120021
6075,0449909433
4262,0802137954
0,0684822652
3597,038547640X
4929,1580291023
7805,0316896586
2030,015600514X
1929,0441005608
10102,0345371631
0,0380789833
568,0689860064
0,0937295353
0,1562475355
10485,0937295418
10485,1562470078
0,0451524381
9246,0805066128
0,068817163X
4860,0553569155
6525,0316735116
1356,0060520825
6362,0671517325
5034,0316785644
3778,0899193846
4630,0425169871
5241,081296697X
5721,067974245X
0,0375506128
4852,1573061425
9017,0879052651
4114,0688177026
5415,1558612203
10456,0684872730
8645,0393316580
675,0449911438
4589,0804117683
3461,0836217012
7518,0140447954
1328,0446600660
403,0399236260
188,1573220485
3676,0375757430
0,0880707232
6749,0385491034
655,0380727943
4379,0374527075
8491,0801855578
7343,0374134669
433,0679772936
1049,0312194404
10775,0064431290
887,0684808943
0,0380814110
9425,1580172466
4476,0446677388
8735,0679762108
5037,0312315600
10464,0811214206
7723,0553072455
0,0060914440
4142,0385498055
0,0399518231
2217,0679749519
0,0761513116
479,0679731946
4664,0679745327
40,7119020412
0,0130866172
4376,0929701364
2005,067975444X
9923,0671028502
5948,0671047426
1823,0385313152
3492,0451202112
5138,059527059X
6732,0345390016
4381,0449221431
4443,0140186832
10271,0060929855
0,0380792478
10165,0670839809
7017,0679426612
1934,0471349976
2517,0679769420
4956,044990542X
5374,0152022341
7512,0816752087
8975,0001714600
3791,0395906954
9716,0689831803
6411,0880016620
8190,0758201885
1022,0873492862
6457,0688167241
6438,1580083986
1999,1864503157
323,0688167802
2733,0688067700
429,0446528595
6947,0140275010
1091,185585662X
2202,0140109595
1433,0520206738
1108,0880015942
4664,0394741188
6967,1566198798
7520,0060002093
9255,0807083178
3252,0679722181
4710,1896891063
278,038089887X
2728,034540453X
655,1562827960
10515,1567313736
3003,031202259X
0,0762723742
9671,0684833840
9479,0805056084
1291,0374153248
0,0786863951
7018,185828869X
9659,0684857022
9424,0440403790
9115,0517220121
1868,0805067922
671,0449907562
0,0878575103
6375,1877988243
582,0785799524
7795,0877017883
6733,0446604100
9249,0440222028
10388,0316199648
2993,1556522460
2956,0525485082
0,1558748865
562,1573223425
9999,0679753761
1092,0060081961
5621,0486200701
4860,0553096060
9032,0813525764
2946,0380730200
10680,0451403800
8223,0312290888
2099,0679404864
9985,0062507583
4381,0449210502
6411,0316816884
7273,0931122562
6173,0312187688
0,0399519785
923,0060958294
35,0684827107
9527,0609803875
9529,1882413768
8618,0871133741
6802,0805068015
512,0671793578
3183,0375750525
1984,0802133991
9840,060960516X
3954,0316197475
8289,0140122060
10652,1555835821
10608,0140133488
8916,0930773284
10469,0671729470
7435,0590865420
6239,0771021828
37,0156814161
75,0912310782
1484,0452276756
0,0676904955
8571,0028606736
4514,0970038704
6883,0140248927
6085,0767900340
5203,0345385764
9126,0060976993
1980,0679740775
3858,052594642X
9060,0140147292
2664,0553255282
254,0688168248
5583,0684830922
7836,0714530603
724,0151489262
10565,015670160X
0,0385133448
9950,0345318145
6220,0440127068
5087,0312198647
7021,0804113629
5820,0963608894
861,0590428837
7520,0060932384
4275,038071843X
3461,0836218515
0,0395744415
5497,0385484275
5196,0684848295
7868,0373243790
8901,0395528151
5250,1559240059
1839,0345346491
8842,0385319401
7697,0060096772
9902,1569470553
9327,0671892673
3461,0836211499
1159,0330294008
300,0961655321
6962,0679759263
0,0393900401
6611,0688177905
237,0140064834
150,0345336712
6834,0345440129
8706,067975556X
459,0679783571
8848,0553380672
692,1885061781
10576,0679727256
10576,0679727272
1793,031228425X
3947,0962054364
10823,0670031542
2099,0399145672
0,1864501936
4133,0060976772
7900,0140280456
10240,0385499345
8842,0385334931
5446,0688163769
3823,1860469345
8844,0679742409
1363,0912365307
6750,0295962194
5739,0345419081
1429,0671663143
6152,015600464X
5083,156833186X
468,0375704248
6197,0452282543
1771,0836221818
8794,0679432477
7262,0736900640
7017,034539044X
7021,0804109796
9224,0060168609
3438,0140131604
6962,0679735461
0,0940242737
2951,1588370011
2099,0517595753
0,0609602330
9973,0679462988
7150,0517595532
9632,044020867X
200,0964303558
2776,068480123X
7012,0679734589
10000,0679422587
10303,0767902025
6757,0156006197
9249,0375724842
5993,0385720408
5723,0312143834
2707,0452279070
899,0553582801
7089,0425137473
4984,0451407261
5022,0060198133
1915,0030640075
7017,0345310799
10238,0446391719
0,038077514X
596,006092411X
6481,0449912787
1433,037550155X
7099,0670892742
4911,0449216241
2981,0316313076
6177,0345384237
7637,0156007819
10347,1550171631
9762,0393311031
7979,0684849135
7520,0060928417
9047,0140097112
5752,0156006340
3204,0140119795
5765,1573220280
6815,0880014857
1484,0452281202
4589,0671885332
9106,1571430148
1291,0140040188
10085,0330305336
7047,0843133805
2881,0671644076
1020,0553110438
5185,034536676X
2076,0812217268
634,0451525116
4301,0671640488
7975,0140284621
7975,0140030395
6622,0394716310
7851,0843733756
1515,0449209105
8947,0679743839
0,1404306781
7964,0140011722
4589,0449908747
6983,0915230151
7565,0618127046
4744,156305115X
7311,0060972122
9091,0671754629
0,0394741714
257,0452261848
582,0449910571
4301,0671242954
1433,0449214370
10359,0553148923
10406,0393048144
6171,0140046860
819,0671254308
2883,0679456945
5363,0375400656
8549,0312252803
8837,078688908X
0,0452268427
2349,0060970782
2883,0671881604
9248,0375501959
10127,0811202208
5053,0446677922
8303,1568360266
4851,0767900057
6338,0312192037
3759,0316299235
9300,1842152130
8617,1567180892
173,0877286868
173,0877283478
4780,0743437802
7000,0771099940
5664,0743410599
6982,0316890642
4447,0440224012
8833,0786012676
9325,075153286X
4553,0349114021
4913,0552997803
2890,0566074184
835,0140250409
8601,034082607X
10700,0753804549
9413,0722176082
6742,0006372570
2457,0330293796
9145,034060977X
6790,0751511935
1858,0962500631
2176,0951980424
8205,0140071814
5696,055299619X
1330,1857021037
2473,014302812X
2282,0345460391
10755,0553566067
60,0694016446
5271,0345433327
2435,038550943X
10214,0671519867
6779,0375811729
9810,0786015772
4447,0786880112
5677,0688174590
321,0525947302
9135,0525947132
9164,0743229061
8027,0316102121
7178,0312192428
3859,0440220440
3859,0440222702
3859,0440222680
3859,0440220459
7826,0753700891
4811,0060509406
6264,1578566363
512,0743448677
5937,0060560754
5021,0451211200
5802,0849939372
948,1892065444
0,0330487949
4560,031225234X
10135,1583143203
1399,0060595620
5805,0312209517
4807,0312284683
9811,0060595833
2796,0345278666
1283,0380800373
1438,0373440081
7823,0385319347
4721,0743229584
512,0451160436
5031,0743454510
6115,037541388X
0,0515126772
2620,0060086386
1015,0767903854
1183,0446521507
8806,0451407482
3519,0060393149
6034,1899712186
2981,0316317713
8301,1902852427
6278,0345367081
2025,042513749X
1429,0671042696
8797,0394882695
0,0590456601
0,0590425013
500,0590424971
0,0590437208
500,0590435124
5249,0590401386
500,0590438999
7269,0140548130
7149,0060093412
1389,0590880144
595,068984042X
9828,0689841930
0,0380491710
0,0590442996
4690,0750012706
2032,0396077897
500,0590420070
3271,0590433466
8086,0743423569
2817,1889186414
8537,0451211189
10099,0451206355
8584,0312850514
1414,0312269374
10694,0425129551
0,0060565519
0,1400060923
4382,0843951710
4923,0399151273
10636,0316570826
9601,0843951575
9996,0743412761
1699,0060199105
4879,0451205758
6353,0385334370
10864,0972915710
7094,0312983832
4316,1557736154
5270,039915180X
6914,0061032212
4879,0451211197
2903,081296814X
6955,1401300189
7180,1840680059
2817,1892950138
4316,1887368698
1074,0312286449
563,0345445724
4445,0843953276
2633,084395177X
10839,0553298186
8608,0553298917
2289,0970998716
2286,055310666X
2067,0385335520
2067,0385335490
6475,0758205511
2286,0553801430
6914,0066212995
7391,1402201478
4316,0425145662
2570,0312289510
4287,0786014555
9773,0843952199
3446,0843953292
8756,0843951826
9449,0843952571
784,0743242548
5913,1592861857
6553,189295012X
6164,0553382527
4551,0553573691
5519,037324598X
2297,1551662604
10864,0972930930
4316,1887368353
4316,1587670674
6106,0312272758
4316,0843950404
8756,0843950463
4179,0451194004
433,0679753362
2817,0843952032
5664,0743453468
1159,0679735771
8756,0843951036
5466,0671014188
10171,0345447832
3148,0345439007
914,0843951532
8767,0765345080
2297,1551669730
8756,0843951818
4545,0140620222
7601,1894815351
10103,0373230117
2817,1889186384
4316,1887368566
4316,1892950618
2067,0385336306
8151,0399151729
2219,0671738763
7776,0892967269
0,0679410554
0,0373785070
10074,0786015578
9563,1551667207
8756,0843946903
7011,0671886118
2219,0679410562
9484,1551669676
8756,0843948507
6126,0373250304
7868,0373218974
6169,0743445597
10538,0373245645
2067,0440224810
9484,1551667401
794,0446602159
6095,0156027127
8886,0679412921
7868,0373218966
9484,155166416X
0,0373239963
2067,0440170796
5478,0767902238
9767,0670844527
5779,0380731479
410,084395275X
5422,0743223128
10300,0843951958
5710,0061097748
10108,0451410963
2067,0743474104
1343,0312984618
7020,048627165X
1423,0312253079
476,0811823555
10609,006053429X
1878,0345439244
9330,0446360716
5009,0345439155
10145,031020707X
1757,0786868139
5831,0312988249
8584,0812568729
2286,0553582941
10491,0425181928
1560,0671744690
8523,0446519537
6164,0553578243
10906,0743412664
8354,0380820498
8756,1587670127
8756,1587670348
2297,0373834365
8262,0743219341
4787,0553123904
8756,031213150X
6467,0345396065
9763,0881848581
5339,055308920X
5271,0553074741
5383,0553100335
9003,0671743066
10845,0671521705
9428,0679419853
8587,031205811X
10744,067940211X
3324,0891076182
5339,0553089196
5435,0688088686
2286,067942525X
1343,0312968078
7089,067100042X
5483,0553291009
5479,0525939571
3665,0786710829
5443,0525940456
5207,0802139280
5435,0743446259
4879,0451207874
7776,0446531510
4815,006000133X
8538,0060286881
0,0060531061
2067,0385299087
2286,0425140032
4935,0684829924
4834,0060196572
4879,0451202821
5276,055327998X
2387,068815333X
535,0345422783
3020,0385497369
6705,0345383826
9414,1879402297
3387,0553213520
4378,0062509586
10812,1855013592
7448,0151006261
6685,0345350685
6856,0020631502
0,0441644856
5338,0440234859
2761,0441468721
2761,0345374053
6708,0345427998
5280,0451451538
8856,0446608483
7317,0553024248
6946,043938074X
6946,043937989X
6946,0684833727
1742,0823026906
9662,0590603795
2543,0195283910
7124,055305614X
4989,0879733438
9384,0590437747
5154,0060097825
7307,014017799X
5925,1553373405
10577,0689831935
0,0375802975
2456,0395440904
9662,0394805666
3933,0689823215
8594,0439625602
6321,0689831781
0,0696209063
568,0345335082
360,0399146857
10561,0590672975
2992,0553370227
6686,0789429624
4180,0894809938
2986,0590403729
2703,0064400484
7732,0064441075
3304,055325605X
10910,0440228956
2920,0452264030
5871,156138190X
4397,0842359249
0,0448095122
0,0448095106
998,0440417945
2672,0394800028
9105,0312491670
0,1579121489
8049,0816713170
4899,0064462080
388,0767915445
6969,1931484198
4954,0140469710
9232,0940319004
10373,0698119487
10373,0399234969
10373,039923246X
4210,0060284773
3271,0689844077
0,0060278226
6774,0689831285
4862,0590386336
1041,0786817577
2986,059042582X
2140,0425187012
7722,0785258442
3304,0553272500
3114,0395549701
5638,0395881560
2560,0316454311
747,0840758634
2674,0312277350
754,1885593155
209,0913589721
0,0785335927
10248,0156806797
4941,1584850388
7127,0590623524
5633,1889209023
0,1561384380
6215,0942237129
2791,0942237080
7628,156476737X
1254,0812043650
3386,0844283738
8847,0844283460
1354,0812046439
4045,0517590662
4045,0517590670
7136,0679889337
9028,0819310433
4146,1551050900
1211,0312291450
3141,1565123085
3636,1575724103
3636,0688177484
0,0881661775
1196,1562313010
9662,0679989560
1068,0764800582
5089,0385029039
10521,0451525264
2715,0760734046
4000,1888992042
8922,0517562898
0,0805063331
3655,0819830992
904,1931709300
4501,0963903209
7321,0898706785
0,0689829507
2190,1851825924
6080,0898706602
0,0898704367
0,0590414488
0,0971412936
7127,0439141346
7233,0842373624
10332,193264542X
0,078681859X
5002,0553381075
4029,0898707609
8496,1570642389
6221,0809256851
8414,078943413X
9992,0805068422
2927,0671882538
5941,1569552924
9371,037312354X
0,0829411739
0,089870569X
1256,0879736739
7568,089283756X
9141,0879735775
8123,1928832180
8124,0964261081
9161,0312134517
3503,1576581454
503,0439236398
885,0385319800
874,0618159789
6269,0740718665
6733,0445408510
3805,0140350144
0,0553271717
4310,0060163402
0,0671730762
0,0671730703
1429,0671730711
6498,0553241346
3538,055321229X
3168,0553210602
10072,0385418957
1577,0395346355
6812,0871932148
8471,0451521692
7291,0380722658
6527,0316150460
10127,0822210940
1540,0140436499
10556,0553126121
10812,0451526783
0,0553212818
8982,0819310395
9382,055357857X
9486,0345360354
6822,0312989741
1540,0816714630
0,0590934899
3684,0307016277
27,0440464854
8021,0590262173
0,0590847740
8165,0064401863
1268,0020868308
4607,0307302709
4761,0451410106
3536,039470648X
5763,0896380653
0,1575668335
7122,0590341502
3188,0449221059
3188,0449212599
3188,0449214990
4420,0684808129
0,0840796560
8625,0750926376
7613,0804101167
1873,0821748726
9185,0445407549
3177,0446602809
9518,1575666278
9925,0553573004
6300,0515087122
1429,0671700359
2955,0380798565
0,1575663309
4085,1590600762
0,0895269163
0,067173069X
1429,0671700375
3885,006091565X
2614,006104363X
10028,0965608646
0,1575662191
6781,0449213323
6781,0446314889
6781,0449001725
4761,0345394380
4761,0345389484
568,0671721097
10534,038542406X
2610,0449006700
3258,0452263301
5097,0932194540
6224,0030628822
5707,0380793474
10812,0517093588
3030,0425165698
7775,0939149222
10812,0671509810
10861,0671661590
271,0399136134
5418,0671435248
9144,0786880376
1365,0674445449
2107,0517597985
4434,0312966199
8355,1579830021
3005,0449212238
1100,0446522899
0,0316769517
1267,0523413920
6251,0831400889
4728,0375701214
8699,0449239047
2457,0515119520
3587,0553345745
2613,0380008971
10156,0916392392
4885,0449205452
843,093033003X
570,0394724550
0,0394562720
5418,0684847515
5235,0140063315
568,034529873X
2614,0061043494
2303,0345370767
7473,0590763563
0,0061099813
7130,1575665670
8073,0679742298
0,038080722X
0,0802733670
10611,0307103803
0,0345343247
9367,0345327772
4349,1557734534
7773,0515060712
0,0345300785
2152,0345300793
2980,0446602744
3388,1853262005
0,0312960743
0,0786881623
9514,0881763004
1429,0671730509
1429,0671730541
6886,0449205320
6165,1575663740
676,0595217354
0,0396036619
1813,0345377443
3128,0449209377
3064,0816704589
1429,0448095025
0,0448095033
0,0448095068
0,044809519X
0,0448095238
0,0448095246
1429,044809522X
8596,1576736792
10556,0553210416
5506,0671223666
8523,0590494481
2440,156987025X
557,0380793660
2605,0553291955
440,0806519339
7687,0761504370
7385,0393048136
956,0440459516
0,0590687247
2610,0449149560
958,0553156756
8442,0812536339
0,0448095211
0,0448095203
557,0380801493
2656,0671722182
8021,0590866338
1339,0671034375
2534,0716765144
6554,0670445800
6390,0439060435
4875,0307100820
0,0861128273
2480,0789405784
8676,0679819770
4931,0345370295
7532,0590444301
0,0395743427
10547,0590275232
3684,0307101991
3994,0590333194
8976,0026885522
3016,0891914927
7662,0140178414
1429,0671649175
8534,0553264842
2955,0445402296
0,1575663929
4713,0393308804
10534,0449239799
5296,0671006614
2605,0553074938
5332,0312862083
5203,0394416457
10812,0671727680
6886,0451149939
557,0380809389
735,0140311645
6008,0061098132
998,0440473519
5880,0590447742
0,0446361046
0,0440495555
0,0373264011
10546,0671047345
998,0380709546
998,0440454115
3250,0930328787
6181,1556380801
3762,0380006456
2896,0441002692
1761,0441873375
2760,0451525302
1454,0553240838
1761,0345274563
7670,0425179184
7670,0425185249
7670,042518272X
402,0743410068
6169,0451198476
0,0590448331
8963,0440442079
8534,0553152017
3565,0590482947
3051,0590443607
1862,0445085452
861,0590407252
2529,055348513X
2529,0553157248
3392,0805000739
1429,0671730738
0,0312203039
10910,0440422256
8801,0060937793
4650,0446608270
5506,0449223558
633,0933488327
2695,0897330854
2711,0897330536
9486,0380794063
0,0061007358
8472,0812531167
9997,0425140989
9997,042515405X
3824,0425128482
6186,0060524936
417,0812576071
3313,0062502972
4983,0440159415
3056,0671450492
1761,0812541529
9925,042518885X
7021,0756400988
7720,0440840953
3030,0425180042
6995,0345374568
3546,0140367683
3494,0440430909
7074,038081563X
6477,0060953675
6028,0553153277
9735,0140088121
780,0802115160
2481,0312201656
4545,0451519167
1429,067173072X
0,0603550622
0,0312207662
0,0679844074
3761,0064410722
6610,0380815605
0,0440204739
2486,0553258915
7642,0553271954
2529,055315723X
2529,0553157256
2529,0553157353
3473,055314796X
4434,0553268120
4792,0345448820
3128,0449237850
3182,0899197213
0,0440486599
27,0440495717
9110,0380705672
45,0446400408
3056,0671455281
2529,0553157345
2577,1860421016
8523,0590431390
0,0671738666
4206,0451110641
8917,0374253536
9250,0006386369
4781,0671456865
9416,0836228995
5577,0345275306
0,0393025616
6474,0849942195
3066,0583300650
3066,0583300588
3066,0583300359
3066,0583300340
3066,0583300332
3066,0583300324
1518,1573225312
1691,0671620193
9894,0449219461
1650,0929638298
8110,0440405157
0,0440441099
4013,0440154138
1761,0441006361
10042,0440420326
6967,0451523555
3188,0449217949
10832,0449007138
0,0440237041
6759,0449907155
3134,0679741666
4885,0575400048
9416,0836236688
9416,0836210263
9266,0809233479
2579,1580170951
2798,0345431057
6105,0345458303
5475,0929523288
2737,0879850213
8445,0394725808
4724,0848714385
477,0670031054
477,0670032077
0,1575667347
0,1575666855
7135,0449200817
8763,0671443356
8523,0590494457
3285,0590294040
4827,076241085X
10320,0312911912
3056,0671438190
8146,0553247824
0,0553251961
8109,055325362X
2235,0743200322
0,0590537733
2458,0679883614
5703,0440475333
5880,0689831404
7191,0064431789
6009,0486247791
2321,0590316575
762,0590484451
9769,0590447432
8478,0195003640
4329,0316784974
10534,0449221776
0,0449242625
8848,0553096036
0,0553288474
