Author_id,NAME
3288,Francine Pascal
3288,Francine Pascal
8538,R.L. Stine
3329,Frankie Schelly
3005,Ellis Peters
5514,Judy Carter
9567,Shirley Verel
6524,Louise Rafkin
7078,Mary Dugger
3005,Ellis Peters
98,Agatha Christie
98,Agatha Christie
0,
621,Anthony O'Neill
98,Agatha Christie
98,Agatha Christie
98,Agatha Christie
98,Agatha Christie
98,Agatha Christie
98,Agatha Christie
98,Agatha Christie
98,Agatha Christie
7467,Michele Slatalla
0,
906,Benjamin Franklin
8698,Richard A. Wright
4319,Jack London
9209,Rudyard Kipling
6967,Mark Twain
0,
98,Agatha Christie
1241,Bryce Marshall And Paul Williams
72,Adam Smith
3422,Gail Godwin
9930,Susan Dunlap
98,Agatha Christie
98,Agatha Christie
98,Agatha Christie
98,Agatha Christie
98,Agatha Christie
98,Agatha Christie
98,Agatha Christie
98,Agatha Christie
98,Agatha Christie
98,Agatha Christie
98,Agatha Christie
8599,Randy Salem
478,Ann Bannon
0,
10658,Wayland Drew (Adapter)
3005,Ellis Peters
98,Agatha Christie
6406,Lisa Rogak
9486,Sharyn McCrumb
9950,Susan Isaacs
0,
1439,Carrie Fisher
98,Agatha Christie
98,Agatha Christie
2457,Dick Francis
98,Agatha Christie
0,
6230,Leo Tolstoy
7271,Meredith Ann Pierce
0,
5560,Julie Anne Peters
98,Agatha Christie
6650,Madeleine L'Engle
0,
3898,Harry Kemelman
568,Anne McCaffrey
568,Anne McCaffrey
1252,C S Lewis
10189,The Message International
6930,Mark Doty
5094,John Berryman
4508,JAMES WHITEHEAD
9224,Russell Banks
4209,Isaac Asimov
10755,William Gibson
3197,F. Paul Wilson
9998,Susan Wright
9759,Stephen J. Sansweet
8308,Peter David
4335,Jack; Hansen
6428,Lloyd Alexander
6428,Lloyd Alexander
6428,Lloyd Alexander
6428,Lloyd Alexander
6428,Lloyd Alexander
6428,Lloyd Alexander
6342,Linda Hamalian
8848,Rita Mae Brown
6097,Laura Lederer
98,Agatha Christie
98,Agatha Christie
98,Agatha Christie
98,Agatha Christie
98,Agatha Christie
98,Agatha Christie
98,Agatha Christie
98,Agatha Christie
98,Agatha Christie
3896,Harry Harrison
1429,Carolyn Keene
48,Aaron Naparstek
10079,Tad Williams
0,
98,Agatha Christie
6928,Mark Crispin Miller
4732,Jeanette Winterson
10102,Tara K. Harper
73,Adams
8,A. A. Milne
6792,Margarethe Cammermeyer
4545,Jane Austen
98,Agatha Christie
1691,Christie
0,
10452,Upton Sinclair
203,Alexander Solzhenitsyn
10277,Tierney McClellan
6753,Margaret Coel
6753,Margaret Coel
10457,Ursula K. Le Guin
8848,Rita Mae Brown
0,
5386,Joseph Girzone
8692,Rich Miller
7362,Michael Jan Friedman
98,Agatha Christie
1953,Cynthia Manson
7935,Orson Scott Card
3269,Frances Fyfield
6650,Madeleine L'Engle
13,A. C. Crispin
131,Alan Dean Foster
6428,Lloyd Alexander
1808,Clare Curzon
7248,Melissa Crandall
98,Agatha Christie
8581,Ralph Schoenstein
3438,Garrison Keillor
0,
98,Agatha Christie
0,
0,
2613,Dorothy L Sayers
3005,Ellis Peters
5447,Joyce Hansen
7598,Monica Furlong
3005,Ellis Peters
6621,M. E. Kerr
886,Ben Bova
7683,Nancy Kress
0,
6020,L. Ron Hubbard
0,
5157,John Fuhrman
0,
0,
9701,Stephanie Bennett
3005,Ellis Peters
1439,Carrie Fisher
9719,Stephen Arterburn
1233,Bruce Wilkinson
380,Andrea Barrett
9161,Rosamunde Pilcher
5819,Kay Allenbaugh
2903,Elizabeth Berg
10583,Vonette Bright
1937,Curtiss Ann Matlock
5604,Justin Kaplan
4302,Jack Fuller
875,Bebe Moore Campbell
5435,Joy Fielding
8012,Pamela Thomas-Graham
1832,Clifford Irving
6749,Margaret Atwood
4135,Ian Hamilton
8152,Paul C. Bragg
8968,Robert L. Herbert
10419,Trent Stephens
3864,Harold Coyle
9098,Roger Housden
0,
12,A. C. Bhaktivedanta Swami Prabhupada
4426,James Greene
4026,Herman Wouk
6508,Louise  Gordon
6519,Louise Gordon
6798,Margit Malmstrom
1618,Charlotte Vale Allen
10726,William Bayer
10732,William C. Klatte
10244,Thomas M. Disch
3167,Eugenia Price
7868,Nora Roberts
7868,Nora Roberts
6507,Louisa May Alcott
1936,Curtis Cate
8322,Peter Hillsman Taylor
7210,Maya Angelou
20,A. Jay Abrams
375,Andre Franquin
10058,T. C. Boyle
2660,Dr. Chris Andrews
10,A. B. Guthrie Jr.
7479,Michener James
0,
2953,Elizabeth P. Hoffman
1576,Charles Osgood
3302,Frank
0,
7868,Nora Roberts
10143,Terrence E. Poppa
5664,Karen Robards
5659,Karen Novak
5078,John A. Curry
5836,Keith Lumsden
9192,Roy Blount
3552,George Papashvily
8405,Philip Macdonald
9249,Ruth Rendell
1362,Carol Fenner
0,
964,Bette Bao Lord
7308,Michael Cadnum
3555,George Plimpton
4380,James A. Freeman
0,
7373,Michael Korda
6420,Liz Ireland
0,
6111,Laura Vaccaro Seeger
4912,Jill McGown
3962,Helen Hodgman
10476,Valerie Block
4990,Joan M. Drury
2710,E. Lynn Harris
1962,Cyrus Cassells
8205,Paul Theroux
6475,Lori Foster
3622,Ghillie Basan
0,
9192,Roy Blount
0,
1501,Cecile Pineda
3751,Greg Rucka
10570,Vivian F. Carlin
3617,Gertrude Harris
6658,Maeve Binchy
0,
10534,Victoria Holt
282,Alistair Maclean
7616,Morris L. West
4081,Howard M. Fast
10106,Taylor Caldwell
7091,Mary J Latsis/m Henissart
5854,Ken Follett
225,Alfred J. Kahn
4589,Jane Smiley
4658,Jay Anson
9040,Roberta Gellis
7641,Myra Street
0,
7786,Nicholas Evans
1355,Carol Ann Duffy
10822,William Taylor
898,Ben Schott
7678,Nancy Holyoke
2479,DK
8274,Penn Jillette
6733,Marcia Muller
2099,Dave Barry
2530,Donald J. Trump
2247,David Schwartz
2139,David Cohen
9330,Sandra Brown
2585,Doris Grumbach
5232,John Milton
3271,Frances Hodgson Burnett
1215,Bruce Ducker
3256,Fran Dorf
7589,Molly Gilford
5461,Juan Felipe Herrera
4096,Hsu Hui-chih
8472,Piers Anthony
10812,William Shakespeare
10812,William Shakespeare
8663,REMee
9507,Sheila Sancha
0,
10312,Time-Life Books
10751,William Finnegan
5939,Kimberlee K. Kovach
4841,Jerome A Barron
7209,May Sarton
5340,Jonathan Kozol
0,
879,Bell Hooks
9641,Sook Nyul Choi
9511,Shelby Hearon
3132,Ernest Hemingway
6483,Lorraine Bodger
4057,Holly Hughes
8572,Rainer Maria Rilke
3292,Francis Kalnay
9168,Rosemary Daniell
0,
5655,Karen Kingston
9409,Saul Bellow
3996,Henry Beard
6746,Margaret
1390,Carol Travilla
3964,Helen Hull
7599,Monica Hoose
2863,Elaine S. Pelletier
4106,Hugh Miall
2065,Daniella Carmi
4481,James Redfield
9914,Susan Adler
7581,Moacyr Scliar
6974,Marlene Sanders
10683,Wendy Markham
10714,Willa Cather
0,
1133,Boyd Newman
3454,Gary Evans
2071,Danny Biederman
5788,Kathryn Sullivan
787,Barbara Brondolo
10026,Suze Orman
2882,Elinor Burkett
8241,Pd
6148,Laurie A. Kanyer
1626,Cheri Fuller
10284,Tim Brookes
3681,Glynne Wickham
5858,Ken Hutcherson
3802,H. Norman Wright
9911,Sunset Books
3568,George V. Higgins
7313,Michael Collins
7290,Michael A. Thomas
7026,Martin John Yate
7041,Martin Yate
2716,E. Patricia Birsner
49,Aaron Roy Even
1322,Carl Deuker
404,Andrew Crumey
8900,Robert Cohen
7580,Mo Smith
1178,Brian Hodge
5256,John R. Maxim
8945,Robert Houston
1947,Cynthia Heald
10049,Sylvia Smith
6716,Marc Lovell
6931,Mark Dunn
3784,Gwen Shamblin
3341,Fred Hunter
6995,Martha Grimes
8525,R. Montanari
1257,C. C. Medina
2746,Ed McBain
5624,Kamala Markandaya
3173,Eva Wong
1627,Cheri Huber
1627,Cheri Huber
758,Axel Madsen
8503,Quinton Hosford Dixie
0,
2102,Dave Dravecky
9941,Susan G. Berg
2823,Edward P. Sarafino
4419,James Fleming
7171,Matthew Head
7118,Mary McCarthy
4319,Jack London
10883,Yoshikawa
10883,Yoshikawa
4247,J. G Jeffreys
885,Belva Plain
10871,Xenophon
1107,Bob Woodward
4671,Jayne Ann Krentz
7209,May Sarton
1504,Cedric Read
0,
6164,Laurie R. King
373,André Gide
9730,Stephen Coonts
6169,Lawrence Block
3763,Gregory Stock
0,
593,Annette Kuhn
7520,Milan Kundera
691,Art Buchwald
9390,Sarah Shankman
2174,David Hagberg
6490,Lou Mobley
0,
7612,Mordecai Richler
9499,Sheila Gordon
167,Aldo Leopold
10339,Tom Coffey
1556,Charles J.
10508,Vic Braden
9911,Sunset Books
9911,Sunset Books
2776,Edith Wharton
1270,C. Whitefeather Daniels
8066,Patricia Geary
7329,Michael Downing
3363,Frederick G. Dillen
5576,Julie Myerson
4078,Howard Frank Mosher
3965,Helen Humphreys
1379,Carol Matas
10343,Tom Drury
6597,Lynn Joseph
8745,Richard Hoyt
5114,John Colapinto
795,Barbara Dimmick
5635,Karen Bender
22,A. L. Kennedy
10211,Thom Jones
31,A.G. Mojtabai
10878,Yasunari Kawabata
0,
10512,Vicki Hearne
932,Bernice Carton
7074,Mary Daheim
9864,Stobie Piel
258,Alice Myers
0,
0,
10245,Thomas Mann
1614,Charlotte MacLeod
10128,Tepilit Ole Saitoti
5152,John Feltwell
3827,Han Nolan
8472,Piers Anthony
5296,John Walsh
4381,James A. Michener
4381,James A. Michener
9794,Stephen-Paul Martin
3508,Geoffrey Caine
2786,Edmund White
7418,Michael R. Bloomberg
6463,Loren D. Estleman
10309,Tim Wynne-Jones
4381,James A. Michener
554,Anne Frank House
553,Anne Frank
10390,Tony Hillerman
9223,Russell Baker
5227,John Mclaren
4381,James A. Michener
4381,James A. Michener
4568,Jane Langton
4672,Jayne Anne Phillips
1614,Charlotte MacLeod
2457,Dick Francis
10487,Valerie Wolzien
3003,Elliott Roosevelt
3003,Elliott Roosevelt
7081,Mary Ellen Haight
4381,James A. Michener
2457,Dick Francis
8878,Robert B. Parker
3700,Gordon Thomas
512,Ann Rule
2844,Eileen Elias Freeman
3197,F. Paul Wilson
4276,J.C. Pollock
8978,Robert Ludlum
4381,James A. Michener
346,Amitav Ghosh
7292,Michael Arlen
0,
10781,William Kinsolving
4381,James A. Michener
4381,James A. Michener
4381,James A. Michener
7354,Michael Innes
8791,Richard Rodriguez
7466,Michele R. McPhee
4566,Jane Kenyon
10812,William Shakespeare
6245,Leonard Tourney
1848,Colin Dexter
9003,Robert R. McCammon
4447,James Lee Burke
4857,Jerry Pournelle
0,
2167,David Gerrold
0,
8486,Poul Anderson
7496,Mike Ashley
886,Ben Bova
886,Ben Bova
886,Ben Bova
886,Ben Bova
886,Ben Bova
0,
3896,Harry Harrison
8875,Robert Asprin
131,Alan Dean Foster
131,Alan Dean Foster
2244,David S. Walls
7240,Melba Pattillo Beals
848,Barrie Levy
3757,Gregory Benford
696,Arthur C. Clarke
3757,Gregory Benford
3757,Gregory Benford
9783,Stephen R. Donaldson
4171,Ingo Walter
8394,Philip Evans
696,Arthur C. Clarke
1184,Brian Lumley
9430,Scott Turow
5589,Julius Lester
10590,W. Michael Gear
4420,James Fox
6073,Larry With Kingsbury
4381,James A. Michener
4381,James A. Michener
4381,James A. Michener
4033,Hesper Anderson
0,
4381,James A. Michener
3898,Harry Kemelman
0,
1792,Claire Daniels
4381,James A. Michener
8476,Piri Thomas
1817,Claude Brown
9018,Robert Shea
2523,Donald E. McQuinn
3314,Frank G. Slaughter
10063,T. J. English
9883,Studs Terkel
10903,Zane Grey
9581,Sidney D. Kirkpatrick
9086,Roddy Doyle
5617,K.K. Beck
2788,Edna Buchanan
10654,Warren Murphy
3099,Eric V Lustbader
0,
3347,Fred Saberhagen
10744,William Diehl
4417,James Fenimore Cooper
3100,Eric Van Lustbader
2797,Edward Albee
10883,Yoshikawa
6719,Marc Olden
1055,Bill Watterson
10128,Tepilit Ole Saitoti
4815,Jennifer L. Holm
4001,Henry James
3301,Francoise Sagan
8090,Patricia Moyes
322,Amanda Cross
3056,Emma Lathen
4223,Iselin C. Hermann
0,
4381,JAMES A. MICHENER
5123,John D. MacDonald
1134,Boze Hadleigh
8866,Robert A. Heinlein
6070,Larry Niven
4381,James A. Michener
131,Alan Dean Foster
5126,John Dalmas
3896,Harry Harrison
5996,Kurt Vonnegut
0,
0,
8155,Paul Davids
8507,R. A. Salvatore
0,
2263,David Weber
3369,Fredrik Pohl
10590,W. Michael Gear
1452,Cathal Poirteir
4374,Jaime Manrique
6758,Margaret Eleanor Atwood
7167,Matt Ridley
0,
0,
4381,James A. Michener
4381,James A. Michener
3475,Gary Zukav
9491,Shawn Stewart Ruff
0,
3522,George Beard
9556,Shirley Felts
8700,Richard Alleman
8408,Philip Pullman
1868,Colum McCann
2651,Douglas Sadownick
6891,Marion Gorman
8283,Perla Meyers
0,
4323,Jack McDowell
5932,Kim Mclarin
2338,Deborah Tannen
9772,Stephen Larsen
3506,Geoff Ryman
8166,Paul Fussell
8334,Peter Landesman
5838,Keith Ridgway
8588,Randall Kenan
7427,Michael Schmidt
3540,George Fields
0,
7866,Nora Levin
4568,Jane Langton
9429,Scott Spencer
10636,Walter Mosley
5653,Karen Kijewski
8012,Pamela Thomas-Graham
4885,Jessica Mitford
4381,James A. Michener
2704,E. E. Cummings
0,
2167,David Gerrold
0,
0,
5040,Joe Haldeman
0,
4391,James Blish
0,
0,
2429,Diane Carey
0,
2429,Diane Carey
0,
0,
0,
0,
0,
0,
0,
5246,John Peel
0,
0,
0,
0,
0,
2167,David Gerrold
6795,Margeret Wander Bonanno
131,Alan Dean Foster
0,
0,
0,
0,
0,
0,
4897,Jiddu Krishnamurti
5387,Joseph Glass
1744,Christopher Isherwood
0,
0,
0,
2908,Elizabeth Bright
1770,Chuck Scarborough
322,Amanda Cross
4231,Iyanla Vanzant
4065,Hongzhi Li
1462,Catherine Crier
4101,Hubert Selby Jr.
6099,Laura Lippman
8143,Patty Duke
447,Angela Bowie
1758,Christopher Rowley
0,
4948,Jim Lusby
2551,Donna Cohen
7713,Naomi Ragen
10127,Tennessee Williams
3305,Frank Browning
5728,Katherine Ashenburg
5348,Jonathan Swift
8266,Penelope Evans
7529,Millard Meiss
5091,John Bemelmans Marciano
7347,Michael Hammer
8380,PhD. Riaz Khadem
0,
587,Anne Wilson Schaef
5108,John Carmody
6187,Lee Coit
1026,Bill Gates
3257,Fran Drescher
8198,Paul Rudnick
0,
0,
7067,Mary Cable
2561,Donna Marie Williams
9221,Russell A. Brown
6503,Louis Untermeyer
10596,W. Somerset Maugham
457,Angela Mackail Thirkell
4678,Jean Anouilh
8576,Ralph Ellison
1524,Charles A. Eastman
0,
4908,Jill Krementz
5394,Joseph M. Stowell
4381,James A. Michener
625,Anthony Trollope
6371,Lindsy Van Gelder
2346,Dee Brestin
575,Anne Rampling
7007,Martha Williamson
577,Anne Rivers Siddons
6641,Machi Tawara
1291,Calvin Trillin
3523,George Bernard Shaw
6833,Marian Wright Edelman
8486,Poul Anderson
6448,Lois McMaster Bujold
378,Andre Norton
6895,Marion Zimmer Bradley
3692,Gordon Dickson
0,
3068,Entrepreneur Magazine
0,
2507,Don Tapscott
1087,Bo Links
3348,Fred Shoemaker
6267,Leslie Nielson
0,
4108,Hugh Prather
8450,Piero Ventura
4780,Jeffery Deaver
7463,Michele Maks
4150,Ideals Publications Inc
9814,Steve Lovi
9715,Stephanie St. Pierre
6415,Lissa Rovetch
9000,Robert Penn Warren
8395,Philip Friedman
3244,Florence: Turner
10782,William Knowlton Zinsser
3418,Gail Carson Levine
0,
9551,Shireen Dodson
3740,Greg Bear
3740,Greg Bear
8607,Ray Bradbury
0,
7506,Mike McQuay
3438,Garrison Keillor
2777,Editions Berlitz S.A
3899,Harry Kondoleon
0,
1502,Cecilia Tan
4855,Jerry L. Patterson
6975,Marlin S. Potash
5068,Johann Wyss
9977,Susan Powter
4476,James Patterson
1889,Consuelo Saah Baehr
0,
2196,David K Reynolds
0,
9430,Scott Turow
6542,Lucinda Lidell
5921,Kiew Kit Wong
9256,Ruthie Bolton
0,
1,"""Alf Wight Writing As """"James Herriott"""""
5924,Kim Bartlett
6180,Lawrence Schiller
10637,Walter Nugent
3225,Fern Michaels
0,
2445,Diane Mott Davidson
2028,Dani Shapiro
0,
468,Anita Brookner
2451,Diane Wakoski
9910,Sunset
0,
0,
10360,Tom Savage
8872,Robert Andrews
4527,Jan Coffey
390,Andrea Kane
5489,Judith Michael
8361,Peter Straub
3862,Harold Augenbraum
5071,Johanna Lindsey
0,
10371,Tomas Eloy Martinez
1513,Celia Stendler Lavatelli
8783,Richard Paul Evans
9280,S.M.H. Collin
0,
1461,Catherine Coulter
0,
2971,Ellen Akins
3567,George Tyler Miller
190,Alex Kava
10303,Tim O'Brien
4713,Jean Rhys
7120,Mary Morris
6142,Laurence Sterne
2034,Daniel Defoe
3225,Fern Michaels
6169,Lawrence Block
2234,David Poyer
10701,Will Blythe
8410,Philip Roth
10232,Thomas Hardy
5303,John-Manuel Andriote
10697,Wilbur Smith
417,Andrew M. Greeley
8837,Ridley PEARSON
5908,Kevin Keasey
3154,Ethel Spencer
10171,Tess Gerritsen
4781,Jeffrey Archer
10064,T. Jefferson Parker
8298,Peter Blauner
9738,Stephen Frey
4443,James Joyce
5822,Kay Hooper
6985,Marsha Canham
4242,J. D. Robb
10158,Terry Devane
190,Alex Kava
4671,Jayne Ann Krentz
4242,J. D. Robb
7500,Mike Godwin
8062,Patricia Foster
1732,Christopher Darden
1982,D.R. Schanker
2457,Dick Francis
3580,Georgia Bockoven
8783,Richard Paul Evans
6334,Linda Fairstein
6290,Libby Gelman-Waxner
433,Andrew Vachss
0,
4142,Ian McEwan
10491,Various
696,Arthur C. Clarke
9319,Samuel R. Delany
759,Ayn Rand
10118,Ted L. Nancy
10311,Time Life Ed
3990,Henri J. M. Nouwen
439,Andy Andrews
1532,Charles Borkhuis
399,Andrew Bergman
1852,Colin Harrison
0,
8577,Ralph Goldman
1088,Bo Niles
0,
157,Albert Camus
7328,Michael Dorris
4895,Jez Butterworth
7363,Michael Jecks
10079,Tad Williams
1848,Colin Dexter
9359,Sara Davidson
111,Aimee Thurlo
0,
1848,Colin Dexter
2457,Dick Francis
9070,Robin Paige
8633,Rebecca Brandewyne
576,Anne Rice
0,
3926,Heather Graham
10136,Teresa Medeiros
6598,Lynn Kurland
10136,Teresa Medeiros
1152,Brenda Joyce
4824,Jennifer Roberson
4652,Jason Theodosakis
7864,Nora Ephron
138,Alan Hooker
1152,Brenda Joyce
0,
9786,Stephen Singular
3482,Gay Wilson Allen
4551,Jane Feather
8725,Richard Dominick
1107,Bob Woodward
5528,Judy Tenuta
1855,Colin McEnroe
2367,Denis Johnson
1024,Bill Dworkin
3584,Gerald Astor
6209,Leigh Montville
2535,Donald McCaig
2634,Douglas Coupland
10773,William Jefferson Clinton
8735,Richard Ford
5697,Kate Braverman
6516,Louise Erdrich
3587,Gerald Jampolsky
7748,Neil Bartlett
7022,Martin H. Padovani
9445,Selma Eichler
4142,Ian McEwan
142,Alan Lelchuk
834,Barbara Taylor Bradford
834,Barbara Taylor Bradford
2939,Elizabeth Lowell
5376,Joseph Conrad
885,Belva Plain
0,
6733,Marcia Muller
9086,Roddy Doyle
0,
10565,Virginia Woolf
2085,Darian North
2923,Elizabeth George
3357,Frederick Busch
433,Andrew Vachss
3923,Hazelden Publishing
8191,Paul Negri
2578,Dorian Dunas
10408,Tracey E. Dils
8072,Patricia Hermes
10829,William Wegman
10456,Ursula Hegi
2586,Doris Kearns Goodwin
2474,Dirk Wierenga
5994,Kurt Chandler
2661,Dr. Christopher Green
1834,Clive Barker
8774,Richard North Patterson
2586,Doris Kearns Goodwin
694,Arthur Ashe
8523,R. L. Stine
1711,Christine Kump-Tibbits
4515,Jamie Sams
2453,Diann Thornley
5554,Julian May
3132,Ernest Hemingway
1406,Caroline B. Cooney
229,Alfred Lord Tennyson
364,Anabel Donald
653,April Frost
4984,Joan Hess
5676,Karin McQuillan
74,Adcock
0,
7963,P. D. James
1848,Colin Dexter
0,
6169,Lawrence Block
9689,Stefanie Matteson
322,Amanda Cross
0,
3056,Emma Lathen
3056,Emma Lathen
1820,Claudia Bishop
1820,Claudia Bishop
1820,Claudia Bishop
1820,Claudia Bishop
6285,Lia Matera
2897,Elizabeth Atwood Taylor
4964,Jo Dereske
322,Amanda Cross
322,Amanda Cross
322,Amanda Cross
8929,Robert Goldsborough
10047,Sylvia Plath
1848,Colin Dexter
6724,Marcel Montecino
7234,Mel Gilden
3653,Gisela Sherman
8854,Roald Dahl
874,Bebe Faas Rice
4292,Jack
10057,T. Berry Brazelton
6359,Linda Todd
8269,Penelope Leach
8569,Rahima Baldwin Dancy
639,Antonia Van Der Meer
0,
0,
10333,Tom B. Stone
6052,Lara Bergen
5418,Josephine Tey
10230,Thomas Gifford
3056,Emma Lathen
3056,Emma Lathen
3056,Emma Lathen
3056,Emma Lathen
3056,Emma Lathen
3056,Emma Lathen
3056,Emma Lathen
3480,Gay Courter
10216,Thomas Berger
9345,Sandra Scoppettone
9345,Sandra Scoppettone
9142,Ronder Thomas Young
1454,Catherine Aird
1454,Catherine Aird
9600,Simon Brett
10534,Victoria Holt
9373,Sarah Caudwell
6179,Lawrence Sanders
6179,Lawrence Sanders
6179,Lawrence Sanders
6179,Lawrence Sanders
6179,Lawrence Sanders
6179,Lawrence Sanders
6179,Lawrence Sanders
4288,J.R. Black
5518,Judy Delton
5518,Judy Delton
5518,Judy Delton
0,
6143,Laurence Yep
4024,Herman Melville
3586,Gerald Gross
6781,Margaret Truman
922,Bernard MacLaverty
5281,John Steinbeck
8933,Robert H. Ferrell
6190,Lee Harris
6610,Lynne Reid Banks
4771,Jeff Moss
448,Angela C. Santomero
3083,Eric Hill
8,A. A. Milne
0,
7346,Michael H. Bruno
8682,Rh Value Publishing
9839,Steven Miller
0,
9590,Sigmund Freud
1544,Charles E. Silberman
8352,Peter Niesewand
2052,Daniel Manus Pinkwater
272,Alisa Bauman
1195,Bridget Doherty
2610,Dorothy Gilman
3863,Harold Bloomfield M.D.
5187,John Jakes
2518,Donald B. Gibson
0,
0,
4243,J. D. Salinger
4381,James A. Michener
4250,J. G. Jeffreys
8285,Perri Klass
4545,Jane Austen
8600,Randy Shilts
0,
2999,Elliot Gilbert
6242,Leonard Jenkin
4063,Homer
927,Bernard Shaw
6563,Luisa Vergani
0,
0,
0,
0,
6734,Marcia Stevens Sherrill
6983,Marlys Millhiser
9212,Rumer Godden
181,Alessandro Baricco
9522,Shelley Sykes
4262,J. P. Donleavy
10649,Warner Wolf
0,
9572,Shobha De
10246,Thomas Mc Guane
0,
6334,Linda Fairstein
4309,Jack Higgins
866,Baxter Phillips
9309,Sam Keen
9391,Sarah Smith
853,Barry Hannah
6308,Lillian Ross
5544,Julia Phillips
5891,Kensington
5891,Kensington
7872,Norma Barrera
8252,Peggy Claude-Pierre
2822,Edward P. Moser
7794,Nicholson Baker
4319,Jack London
395,Andrei Codrescu
2221,David McKain
7947,Ouida Sebestyen
1048,Bill Reynolds
1534,Charles Busch
8323,Peter Hoeg
2991,Ellen Rogers
8190,Paul Monette
1107,Bob Woodward
5105,John C Brereton
4319,Jack London
3625,Gilbert H. Muller
1324,Carl E Bain
573,Anne Perry
2762,Edgar V Roberts
0,
8147,Paul Auster
128,Alan Casty
6154,Laurie G. Kirszner
0,
9922,Susan Carroll
804,Barbara Freethy
8104,Patricia Veryan
4910,Jill Marie Landis
9454,Shadwynn
416,Andrew M Greeley
10136,Teresa Medeiros
5648,Karen Hawkins
6347,Linda Lael Miller
5643,Karen Fox
0,
0,
0,
0,
0,
5648,Karen Hawkins
5648,Karen Hawkins
5648,Karen Hawkins
10015,Suzanne Enoch
5648,Karen Hawkins
6598,Lynn Kurland
7237,Melanie George
0,
0,
0,
0,
0,
2848,Eileen Putman
9067,Robin McKinley
7096,Mary Jo Putney
4963,Jo Beverley
7271,Meredith Ann Pierce
9403,Sari Robins
5569,Julie Garwood
8696,Richard A. Knaak
5545,Julia Quinn
0,
5822,Kay Hooper
8356,Peter S. Beagle
248,Alice Hoffman
0,
1239,Bryan Sykes
7271,Meredith Ann Pierce
817,Barbara Michaels
568,Anne McCaffrey
7134,Mary Stanton
8051,Patricia C. Wrede
5032,Jody Lynn Nye
7663,Nancy Baker
0,
0,
9067,Robin McKinley
4760,Jeff &amp; Garrett
9110,Roger Zelazny
8046,Patricia A. McKillip
10093,Tanith Lee
10093,Tanith Lee
2081,Dara Joy
0,
6469,Loretta Lynda Chase
1872,Connie Brockway
86,Adrian Ann Rapp
2701,E. Adamson Hoebel
7716,Napoleon  A. Chagnon
3009,Elmer Kelton
10629,Walter L. Hixson
3549,George McKenna
6613,Lynsay Sands
8580,Ralph Peters
7024,Martin Harry Greenberg
5482,Judith Ivory
76,Adele Ashworth
6666,Maggie Osborne
4767,Jeff Gelb
2964,Elizabeth Winthrop
615,Anthony Hyde
8487,Preston A. Pairo
9340,Sandra Hill
6400,Lisa Kleypas
6400,Lisa Kleypas
2499,Don L. Wulffson
9056,Robin Cook
696,Arthur C. Clarke
696,Arthur C. Clarke
4661,Jay Brandon
0,
7914,Office Book
5499,Judith Sachs
3566,George Townshend
3875,Harold S. Kushner
1517,Chandler S Robbins
162,Albert H. Morehead
10719,William A. Niering
3915,Harville Hendrix
2672,Dr. Seuss
5097,John Bradshaw
302,Allen Frances M.D.
7809,Nicola Gillies
3889,Harrison E. Salisbury
2382,Dennis Greenberger
3609,Gerry Goldberg
3161,Eugene Ehrlich
3161,Eugene Ehrlich
7846,Nina Hermann Donnelley
10750,William Faulkner
3875,Harold S. Kushner
0,
3867,Harold Kushner
9136,Ronald C. Modra
7210,Maya Angelou
4341,Jacob Boas
0,
0,
9767,Stephen King
4831,Jens Jensen
8147,Paul Auster
4152,Ika Hügel-Marshall
2491,Don DeLillo
2491,Don DeLillo
10462,Uschi Brunner
4201,Irvin D. Yalom
8985,Robert Mawson
838,Barbara Wood
5185,John Irving
5864,Ken McClure
9583,Sidney Sheldon
9583,Sidney Sheldon
10106,Taylor Caldwell
3291,Francis
2457,Dick Francis
10025,Suzanne Weyn
7362,Michael Jan Friedman
6300,Lilian Jackson Braun
111,Aimee Thurlo
10086,Tamar Myers
6753,Margaret Coel
44,Aaron Elkins
0,
3279,Frances Perry
568,Anne McCaffrey
7215,McIntyre
8379,Ph.D. Martin Katahn
6502,Louis Solomon
1209,Bruce Alexander
45,Aaron J. Elkins
44,Aaron Elkins
6753,Margaret Coel
789,Barbara Cartland
0,
44,Aaron Elkins
3864,Harold Coyle
7344,Michael Gurian
4590,Jane Stern
611,Anthony Bourdain
6258,Leslie Allen
6950,Mark McNulty
6399,Lisa Jewell
9615,Simone De Beauvoir
7390,Michael Macrone
3257,Fran Drescher
1526,Charles A. Lindbergh
0,
5485,Judith Krantz
6759,Margaret Forster
2007,Dan Greenburg
5497,Judith Rossner
9363,Sara Hylton
838,Barbara Wood
2449,Diane Redfield Massie
5497,Judith Rossner
417,Andrew M. Greeley
0,
3713,Grace Livingston Hill
6429,Lloyd John Ogilvie
6332,Linda Dillow
7202,Maxie D Dunnam
9749,Stephen Griffith
0,
3194,F Lagard Smith
4512,Jamie Buckingham
1097,Bob Phillips
0,
2383,Dennis J. Bennett
1555,Charles Hunter
9128,Ron Lee Davis
10296,Tim Hansel
0,
2834,Edwin Cole
2086,Darien B. Cooper
0,
2666,Dr. Joe Aldrich
424,Andrew Murray
0,
4260,J. Oswald Sanders
6919,Mark Bubeck
7894,Norman Vincent Peale
0,
9349,Sandy Petro
3167,Eugenia Price
4467,James Montgomery Boice
